species;latitude;longitude
H. middendorffii;48.332418;136.987100
H. middendorffii;48.332418;136.987100
H. middendorffii;43.180094;132.744321
H. middendorffii;44.580896;135.619901
H. middendorffii;43.180094;132.744321
H. middendorffii;43.740111;131.959722
H. middendorffii;43.530566;134.059914
H. middendorffii;43.101019;131.601812
H. middendorffii;49.85278;136.75639
H. middendorffii;49.735717;142.949964
H. middendorffii;50.649777;137.257680
H. middendorffii;43.215648;131.989204
H. middendorffii;46.257750;136.204389
H. middendorffii;43.21944;134.27528
H. middendorffii;44.11667;133.85000
H. middendorffii;43.57250;132.22944
H. middendorffii;48.943725;133.120193
H. middendorffii;49.564841;129.976275
H. middendorffii;48.36750;135.03667
H. middendorffii;46.066670;135.383330
H. middendorffii;43.680274;132.545535
H. middendorffii;48.888330;130.650560
H. middendorffii;43.886101;132.929058
H. middendorffii;43.886101;132.929058
H. middendorffii;46.066670;135.383330
H. middendorffii;46.066670;135.383330
H. middendorffii;46.066670;135.383330
H. middendorffii;45.465975;137.213799
H. middendorffii;45.609719;137.015868
H. middendorffii;52.80000;131.70000
H. middendorffii;52.811919;142.532367
H. middendorffii;43.018611;131.778333
H. middendorffii;42.972222;131.907222
H. middendorffii;44.119722;132.424167
H. middendorffii;45.284722;133.520278
H. middendorffii;45.833611;135.276111
H. middendorffii;44.843333;136.205
H. middendorffii;44.851667;136.221667
H. middendorffii;44.948889;136.550278
H. middendorffii;45.033889;136.633056
H. middendorffii;45.669167;136.214167
H. middendorffii;44.334167;135.835556
H. middendorffii;44.061389;133.206111
H. middendorffii;43.194722;132.411389
H. middendorffii;43.315278;133.055833
H. middendorffii;42.877222;131.347222
H. minor;51.22581;126.92780
H. minor;51.47454;118.28842
H. minor;51.71171;116.55121
H. minor;51.96574;126.79201
H. minor;44.90974;132.09055
H. minor;44.91594;132.10273
H. minor;44.94254;132.08487
H. minor;42.79761;131.24618
H. minor;49.10242;130.76014
H. minor;48.24068;135.22281
H. minor;43.22184;132.04056
H. minor;44.57304;131.96802
H. minor;43.18568;132.11043
H. minor;45.89924;134.94723
H. minor;43.16988;132.79394
H. minor;44.85307;132.07684
H. minor;42.88194;131.66374
H. minor;44.11231;131.65338
H. minor;42.74961;130.73588
H. minor;44.45864;136.01249
H. minor;44.45864;136.01249
H. minor;42.56917;130.79071
H. minor;42.57362;130.79085
H. minor;42.64774;131.07703
H. minor;44.02544;132.16955
H. minor;44.08367;132.03587
H. minor;42.51567;130.69657
H. minor;42.45752;130.63716
H. minor;42.53402;130.68939
H. minor;42.53351;130.68802
H. minor;44.75481;136.30899
H. minor;44.45864;136.01249
H. minor;46.43395;134.26193
H. minor;44.45864;136.01249
H. minor;42.57445;130.79405
H. minor;50.56147;127.64782
H. minor;50.94444;128.37806
H. minor;51.23417;128.06500
H. minor;50.73053;113.47489
H. minor;49.37028;111.27944
H. minor;51.05567;115.83311
H. minor;49.37028;111.27944
H. minor;50.51580;115.12622
H. minor;50.35817;116.52421
H. minor;50.79403;106.66856
H. minor;51.82529;109.92213
H. minor;51.79776;118.44144
H. minor;52.06675;113.34210
H. minor;49.88974;112.78175
H. minor;51.79776;118.44144
H. minor;49.78200;111.07068
H. minor;49.58437;112.54002
H. minor;51.35930;110.44987
H. minor;53.09288;116.96766
H. minor;50.75313;113.50596
H. minor;52.02447;113.45883
H. minor;49.84694;111.22611
H. minor;52.20710;117.54929
H. minor;49.16282;109.81660
H. minor;48.15365;107.68518
H. minor;49.16282;109.81660
H. minor;44.386860;132.302777
H. minor;44.386860;132.302777
H. minor;44.386860;132.302777
H. minor;42.732510;132.344214
H. minor;42.732510;132.344214
H. minor;42.732510;132.344214
H. minor;42.785948;131.276186
H. minor;43.971274;131.467126
H. minor;44.412241;132.073172
H. minor;42.418019;130.753632
H. minor;42.785948;131.276186
H. minor;43.622453;132.162920
H. minor;43.971274;131.467126
H. minor;42.997763;131.932834
H. minor;43.800000;131.950000
H. minor;43.797273;131.951780
H. minor;43.797273; 131.951780
H. minor;42.348400;130.653600
H. minor;43.622857; 131.911449
H. minor;43.971274; 131.467126
H. minor;43.971274;131.467126
H. minor;43.971274;131.467126
H. minor;43.651510;131.922066
H. minor;44.322930;132.077655
H. minor;44.756026;132.769770
H. minor;42.718871;130.770086
H. minor;42.904731;131.737170
H. minor;42.904731;131.737170
H. minor;43.626343;131.914604
H. minor;44.662205;131.880329
H. minor;43.964539;131.467357
H. minor;43.751413;132.062511
H. minor;43.800000; 131.950000
H. minor;43.800000;131.950000
H. minor;44.024159;131.400919
H. minor;49.852649;136.764496
H. minor;42.904731; 131.737170
H. minor;50.748408;137.656222
H. minor;50.748408;137.656222
H. minor;50.748408;137.656222
H. minor;50.748408;137.656222
H. minor;51.229170;127.986110
H. minor;53.476862;122.431695
H. minor;44.070399;132.376333
H. minor;44.26667;135.05000
H. minor;46.003651;134.249466
