species;latitude;longitude
Petasites amplus;35.5491;139.166
Petasites amplus;35.5157;139.091
Petasites amplus;35.4991;139.091
Petasites amplus;35.5574;139.191
Petasites amplus;35.4991;139.141
Petasites amplus;35.4907;139.091
Petasites amplus;35.6157;139.203
Petasites amplus;35.5907;139.166
Petasites amplus;35.6324;139.153
Petasites amplus;35.3908;139.128
Petasites amplus;35.2991;139.078
Petasites amplus;37;140
Petasites amplus;37;140
Petasites amplus;37;140
Petasites amplus;37.65;140.383
Petasites amplus;37;140
Petasites amplus;37.8;140.983
Petasites amplus;36.4525;138.981
Petasites amplus;36.8281;139.1
Petasites amplus;36.2689;138.868
Petasites amplus;36.475;138.778
Petasites amplus;36.5478;139.182
Petasites amplus;34.4069;135.798
Petasites amplus;34.4069;135.798
Petasites amplus;34.4069;135.798
Petasites amplus;34.4069;135.798
Petasites amplus;34.4069;135.798
Petasites amplus;34.4618;135.742
Petasites amplus;36.355;138.852
Petasites amplus;36.4733;139.251
Petasites amplus;36.4483;139.003
Petasites amplus;36.5081;138.524
Petasites amplus;36.6683;139.027
Petasites amplus;33.6625;133.506
Petasites amplus;33.5708;133.069
Petasites amplus;33.6292;133.994
Petasites amplus;33.3076;133.234
Petasites amplus;33.5564;133.536
Petasites amplus;33.605;133.682
Petasites amplus;33.7548;133.553
Petasites amplus;33.5326;133.465
Petasites amplus;33.5462;133.432
Petasites amplus;33.483;133.43
Petasites amplus;33.4769;133.39
Petasites amplus;33.5564;133.536
Petasites amplus;33.5799;133.515
Petasites amplus;33.5829;133.513
Petasites amplus;33.5499;133.593
Petasites amplus;33.542;133.537
Petasites amplus;33.5696;133.524
Petasites amplus;33.5696;133.524
Petasites amplus;33.5696;133.524
Petasites amplus;33.5564;133.536
Petasites amplus;33.55;133.523
Petasites amplus;33.5718;133.534
Petasites amplus;33.5462;133.432
Petasites amplus;34.0714;134.129
Petasites amplus;34.1301;134.543
Petasites amplus;34.1301;134.543
Petasites amplus;34.1301;134.543
Petasites amplus;34.0834;134.553
Petasites amplus;34.1951;134.566
Petasites amplus;33.542;133.537
Petasites amplus;33.5564;133.536
Petasites amplus;33.5564;133.536
Petasites amplus;33.5798;133.529
Petasites amplus;33.5798;133.529
Petasites amplus;33.5798;133.529
Petasites amplus;46.611055;143.316649
Petasites amplus;46.641464;142.90271
Petasites amplus;47.646752;142.570319
Petasites amplus;48.713565;141.948363
Petasites amplus;48.837114;142.046022
Petasites amplus;49.076751;142.3614
Petasites amplus;49.67188;142.302368
Petasites amplus;49.688422;142.55251
Petasites amplus;49.942813;142.29716
Petasites amplus;49.201115;142.887446
Petasites amplus;48.881964;142.918601
Petasites amplus;46.616706;141.858359
Petasites amplus;46.550392;141.866908
Petasites amplus;46.433347;141.869132
Petasites amplus;46.598049;141.824409
Petasites amplus;46.698279;141.928691
Petasites amplus;46.741236;141.943553
Petasites amplus;46.742763;142.037095
Petasites amplus;46.716558;141.958194
Petasites amplus;46.733574;142.159335
Petasites amplus;46.852128;141.998265
Petasites amplus;46.985986;142.020961
Petasites amplus;47.17461;142.051879
Petasites amplus;47.262211;142.053835
Petasites amplus;47.447877;142.018618
Petasites amplus;47.574194;141.961315
Petasites amplus;47.704308;142.009494
Petasites amplus;47.861357;142.088752
Petasites amplus;47.904621;142.161498
Petasites amplus;48.664998;142.287168
Petasites amplus;48.69162;142.283766
Petasites amplus;49.019885;142.014124
Petasites amplus;49.134071;142.132607
Petasites amplus;49.24477;142.080464
Petasites amplus;49.273725;142.076885
Petasites amplus;49.33089;142.110769
Petasites amplus;49.565128;142.155667
Petasites amplus;49.602854;142.153833
Petasites amplus;49.634471;142.159102
Petasites amplus;47.61216;142.597545
Petasites amplus;47.857554;142.52687
