species;latitude;longitude
Carpinus cordata;43.62261;128.34687
Carpinus cordata;40.57302;124.03631
Carpinus cordata;40.57302;124.03631
Carpinus cordata;40.50889;117.09342
Carpinus cordata;31.08400;103.26700
Carpinus cordata;31.08400;103.26700
Carpinus cordata;31.82410;108.62950
Carpinus cordata;31.91185;107.24500
Carpinus cordata;31.91185;107.24500
Carpinus cordata;31.82410;108.62950
Carpinus cordata;31.37014;109.62992
Carpinus cordata;32.35291;106.84204
Carpinus cordata;31.37014;109.62992
Carpinus cordata;29.32649;114.96310
Carpinus cordata;28.52075;114.37098
Carpinus cordata;31.33160;110.78372
Carpinus cordata;31.04233;110.34076
Carpinus cordata;31.33160;110.78372
Carpinus cordata;31.33160;110.78372
Carpinus cordata;36.78940;138.95300
Carpinus cordata;36.74500;139.13600
Carpinus cordata;36.75140;139.14400
Carpinus cordata;36.72920;139.16100
Carpinus cordata;36.81670;138.98400
Carpinus cordata;36.55450;138.82400
Carpinus cordata;36.83960;139.24400
Carpinus cordata;35.29861;139.05056
Carpinus cordata;35.40300;134.54900
Carpinus cordata;35.39380;135.82900
Carpinus cordata;36.87030;140.26000
Carpinus cordata;35.38330;136.38300
Carpinus cordata;35.31810;134.55000
Carpinus cordata;35.26250;136.40300
Carpinus cordata;35.51580;139.21600
Carpinus cordata;35.29460;137.92600
Carpinus cordata;35.93510;138.24400
Carpinus cordata;35.14080;139.05300
Carpinus cordata;35.92950;138.53600
Carpinus cordata;35.95930;138.56200
Carpinus cordata;35.95150;138.47700
Carpinus cordata;38.43480;139.53000
Carpinus cordata;35.96180;138.66900
Carpinus cordata;36.38670;137.60800
Carpinus cordata;36.38670;137.60800
Carpinus cordata;36.38670;137.60800
Carpinus cordata;35.53320;138.07900
Carpinus cordata;35.53320;138.07900
Carpinus cordata;35.54930;138.80900
Carpinus cordata;35.54930;138.80900
Carpinus cordata;35.54930;138.80900
Carpinus cordata;35.54930;138.80900
Carpinus cordata;35.54930;138.80900
Carpinus cordata;35.61370;138.95500
Carpinus cordata;35.52920;139.21900
Carpinus cordata;35.52080;139.10600
Carpinus cordata;35.52920;139.21900
Carpinus cordata;35.52920;139.21900
Carpinus cordata;35.60420;139.21900
Carpinus cordata;35.67920;138.85600
Carpinus cordata;35.51250;139.16900
Carpinus cordata;35.51250;139.16900
Carpinus cordata;36.00530;139.56300
Carpinus cordata;36.00530;139.56300
Carpinus cordata;36.00530;139.56300
Carpinus cordata;36.00530;139.56300
Carpinus cordata;36.00530;139.56300
Carpinus cordata;36.00530;139.56300
Carpinus cordata;36.00530;139.56300
Carpinus cordata;36.00530;139.56300
Carpinus cordata;36.00530;139.56300
Carpinus cordata;36.00530;139.56300
Carpinus cordata;36.00530;139.56300
Carpinus cordata;36.00530;139.56300
Carpinus cordata;36.00530;139.56300
Carpinus cordata;36.00530;139.56300
Carpinus cordata;36.00530;139.56300
Carpinus cordata;36.00530;139.56300
Carpinus cordata;36.00530;139.56300
Carpinus cordata;36.00530;139.56300
Carpinus cordata;36.00530;139.56300
Carpinus cordata;36.07410;139.30300
Carpinus cordata;36.05690;139.26200
Carpinus cordata;36.02340;139.20500
Carpinus cordata;36.04300;139.28500
Carpinus cordata;36.02340;139.20500
Carpinus cordata;36.02340;139.20500
Carpinus cordata;36.01670;139.34600
Carpinus cordata;35.98850;139.39300
Carpinus cordata;36.07720;138.70900
Carpinus cordata;36.76390;138.88100
Carpinus cordata;36.73390;138.93300
Carpinus cordata;36.74140;138.81600
Carpinus cordata;36.78110;139.07100
Carpinus cordata;36.67890;139.01400
Carpinus cordata;37.73333;128.10000
Carpinus cordata;39.57694;140.90889
Carpinus cordata;42.44778;142.48917
Carpinus cordata;42.71500;141.57222
Carpinus cordata;39.93306;141.56000
Carpinus cordata;36.72367;139.49456
Carpinus cordata;42.71500;141.57228
Carpinus cordata;39.93306;141.55989
Carpinus cordata;37.03306;138.74544
Carpinus cordata;42.44789;142.48928
Carpinus cordata;33.88160;133.62565
Carpinus cordata;37.75000;127.21667
Carpinus cordata;35.29871;139.05067
Carpinus cordata;39.57681;140.90878
Carpinus cordata;35.63334;138.66667
Carpinus cordata;35.16190;134.39200
Carpinus cordata;35.15290;134.20600
Carpinus cordata;35.20920;133.81700
Carpinus cordata;35.24720;134.13400
Carpinus cordata;35.32860;134.16700
Carpinus cordata;35.22580;133.62200
Carpinus cordata;35.18360;134.41400
Carpinus cordata;35.23860;133.78400
Carpinus cordata;35.18890;133.84100
Carpinus cordata;35.23860;133.78400
Carpinus cordata;34.95580;133.39300
Carpinus cordata;35.23860;133.78400
Carpinus cordata;36.48690;138.75300
Carpinus cordata;36.49750;138.61300
Carpinus cordata;36.73250;139.22500
Carpinus cordata;36.02120;139.00300
Carpinus cordata;36.02120;139.00300
Carpinus cordata;36.12120;138.55500
Carpinus cordata;36.02120;139.00300
Carpinus cordata;36.00850;139.08400
Carpinus cordata;36.00850;139.08400
Carpinus cordata;36.00850;139.08400
Carpinus cordata;36.00850;139.08400
Carpinus cordata;36.05000;138.46400
Carpinus cordata;36.03340;138.33000
Carpinus cordata;36.02930;138.98200
Carpinus cordata;36.00850;139.08400
Carpinus cordata;36.02120;139.00300
Carpinus cordata;36.00850;139.08400
Carpinus cordata;36.02120;139.00300
Carpinus cordata;36.02120;139.00300
Carpinus cordata;36.00850;139.08400
Carpinus cordata;36.05000;138.46400
Carpinus cordata;36.05000;138.46400
Carpinus cordata;36.02120;139.00300
Carpinus cordata;35.98910;139.10400
Carpinus cordata;36.02120;139.00300
Carpinus cordata;36.00850;139.08400
Carpinus cordata;36.08050;139.09200
Carpinus cordata;35.98910;139.10400
Carpinus cordata;36.00850;139.08400
Carpinus cordata;35.98910;139.10400
Carpinus cordata;36.00850;139.08400
Carpinus cordata;36.00850;139.08400
Carpinus cordata;36.00850;139.08400
Carpinus cordata;36.00850;139.08400
Carpinus cordata;36.02930;138.98200
Carpinus cordata;36.02930;138.98200
Carpinus cordata;36.02930;138.98200
Carpinus cordata;36.00850;139.08400
Carpinus cordata;36.00850;139.08400
Carpinus cordata;36.00850;139.08400
Carpinus cordata;36.48330;138.01700
Carpinus cordata;37.76670;140.76700
Carpinus cordata;37.76670;140.76700
Carpinus cordata;37.78360;140.83600
Carpinus cordata;35.59910;139.17800
Carpinus cordata;35.59910;139.25300
Carpinus cordata;35.59910;139.12800
Carpinus cordata;35.57410;139.22800
Carpinus cordata;35.47410;139.07000
Carpinus cordata;35.47410;139.07000
Carpinus cordata;42.97060;141.55500
Carpinus cordata;35.60740;139.27800
Carpinus cordata;35.49070;139.06600
Carpinus cordata;35.19910;139.07800
Carpinus cordata;35.23990;139.12000
Carpinus cordata;42.08260;143.03800
Carpinus cordata;35.64670;139.23100
Carpinus cordata;35.64670;139.23100
Carpinus cordata;35.83380;139.08000
Carpinus cordata;35.83380;139.08000
Carpinus cordata;42.10790;143.02600
Carpinus cordata;42.10790;143.02600
Carpinus cordata;42.10790;143.02600
Carpinus cordata;35.50080;139.11700
Carpinus cordata;35.55780;138.80000
Carpinus cordata;35.49170;139.10900
Carpinus cordata;35.51670;139.21100
Carpinus cordata;35.50970;139.17100
Carpinus cordata;35.58110;139.13400
Carpinus cordata;35.49580;139.10000
Carpinus cordata;35.54917;138.80917
Carpinus cordata;42.95031;141.15242
Carpinus cordata;42.95031;141.15242
Carpinus cordata;42.95031;141.15242
Carpinus cordata;42.95031;141.15242
Carpinus cordata;42.95031;141.15242
Carpinus cordata;33.76750;133.11500
Carpinus cordata;33.76750;133.11500
Carpinus cordata;35.54917;138.80917
Carpinus cordata;35.54917;138.80917
Carpinus cordata;35.54917;138.80917
Carpinus cordata;35.54917;138.80917
Carpinus cordata;35.66750;139.31606
Carpinus cordata;35.11822;137.57080
Carpinus cordata;35.44076;139.23117
Carpinus cordata;35.47111;139.16583
Carpinus cordata;35.47111;139.16583
Carpinus cordata;35.45389;139.16306
Carpinus cordata;35.62870;139.23566
Carpinus cordata;35.62517;139.24361
Carpinus cordata;35.62517;139.24361
Carpinus cordata;35.62517;139.24361
