species	latitude	longitude
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	37.463695	121.447946
Quercus mongolica	37.463695	121.447946
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	37.200604	112.206502
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	37.600114	113.704838
Quercus mongolica	37.600114	113.704838
Quercus mongolica	38.890348	114.150771
Quercus mongolica	37.600114	113.704838
Quercus mongolica	38.890348	114.150771
Quercus mongolica	47.963728	123.743831
Quercus mongolica	37.600114	113.704838
Quercus mongolica	37.463695	121.447946
Quercus mongolica	37.600114	113.704838
Quercus mongolica	42.290382	118.984745
Quercus mongolica	48.692993	135.712402
Quercus mongolica	48.286625	135.054382
Quercus mongolica	36.9034	139.173
Quercus mongolica	36.6958	137.806
Quercus mongolica	35.5	138.5
Quercus mongolica	35.5	138.5
Quercus mongolica	35.4574	137.766
Quercus mongolica	35.3833	137.4
Quercus mongolica	36.6906	139.803
Quercus mongolica	45.0881	141.638
Quercus mongolica	45.0881	141.638
Quercus mongolica	45.0881	141.638
Quercus mongolica	45.0881	141.638
Quercus mongolica	45.0881	141.638
Quercus mongolica	45.0881	141.638
Quercus mongolica	45.0881	141.638
Quercus mongolica	45.0881	141.638
Quercus mongolica	45.0881	141.638
Quercus mongolica	44.1882	143.748
Quercus mongolica	35.25	137.18
Quercus mongolica	33.39167	126.53778
Quercus mongolica	33.39167	126.53778
Quercus mongolica	42.83	141.15
Quercus mongolica	36.5	140
Quercus mongolica	35.1484	137.546
Quercus mongolica	36.5481	137.811
Quercus mongolica	35.5112	139.67
Quercus mongolica	35.5112	139.67
Quercus mongolica	22.0105	140.596
Quercus mongolica	35.1959	138.846
Quercus mongolica	35.9847	138.461
Quercus mongolica	35.9515	138.477
Quercus mongolica	36.759	137.786
Quercus mongolica	36.759	137.786
Quercus mongolica	36.759	137.786
Quercus mongolica	36.759	137.786
Quercus mongolica	36.759	137.786
Quercus mongolica	36.759	137.786
Quercus mongolica	35.5573	137.725
Quercus mongolica	36.621	138.027
Quercus mongolica	35.9618	138.669
Quercus mongolica	36.0224	138.583
Quercus mongolica	36.5513	137.804
Quercus mongolica	36.5513	137.804
Quercus mongolica	35.6458	139.169
Quercus mongolica	35.6458	139.169
Quercus mongolica	35.6542	139.131
Quercus mongolica	35.6708	139.144
Quercus mongolica	35.6708	139.144
Quercus mongolica	36.125	139.062
Quercus mongolica	35.6458	139.169
Quercus mongolica	35.6458	139.169
Quercus mongolica	35.6458	139.169
Quercus mongolica	35.6458	139.156
Quercus mongolica	36.035278	138.295
Quercus mongolica	36.966667	138.583328
Quercus mongolica	36.75	139.75
Quercus mongolica	35.3219	133.703
Quercus mongolica	35.231	133.872
Quercus mongolica	35.3536	133.734
Quercus mongolica	35.1519	134.121
Quercus mongolica	35.1856	134.204
Quercus mongolica	35.1758	133.567
Quercus mongolica	35.2686	134.051
Quercus mongolica	35.1533	134.133
Quercus mongolica	35.2344	134.016
Quercus mongolica	35.2639	134.02
Quercus mongolica	35.2717	134.051
Quercus mongolica	35.2207	133.583
Quercus mongolica	35.2717	134.051
Quercus mongolica	35.2425	133.544
Quercus mongolica	35.2408	133.985
Quercus mongolica	35.1619	134.328
Quercus mongolica	35.2286	133.792
Quercus mongolica	35.2175	133.997
Quercus mongolica	35.3564	134.014
Quercus mongolica	35.2286	133.856
Quercus mongolica	35.145	133.407
Quercus mongolica	35.2144	133.545
Quercus mongolica	35.2461	133.791
Quercus mongolica	35.2486	133.818
Quercus mongolica	35.1889	133.841
Quercus mongolica	35.3303	133.989
Quercus mongolica	35.1244	133.416
Quercus mongolica	35.1589	134.157
Quercus mongolica	35.3062	133.996
Quercus mongolica	35.5856	139.172
Quercus mongolica	35.59	139.171
Quercus mongolica	35.6322	139.226
Quercus mongolica	35.5008	139.1
Quercus mongolica	35.4408	139.103
Quercus mongolica	35.2241	138.991
Quercus mongolica	35.2241	138.991
Quercus mongolica	35.4491	139.178
Quercus mongolica	35.4491	139.178
Quercus mongolica	35.4408	139.266
Quercus mongolica	35.2908	139.003
Quercus mongolica	35.4491	139.241
Quercus mongolica	35.6741	139.128
Quercus mongolica	35.6657	139.128
Quercus mongolica	35.4491	139.241
Quercus mongolica	35.4408	139.241
Quercus mongolica	35.2574	139.066
Quercus mongolica	35.2824	139.053
Quercus mongolica	35.2158	139.041
Quercus mongolica	35.2324	139.016
Quercus mongolica	35.2241	139.028
Quercus mongolica	35.2908	139.003
Quercus mongolica	35.2158	138.978
Quercus mongolica	35.2241	138.991
Quercus mongolica	35.2158	138.978
Quercus mongolica	35.2741	139.003
Quercus mongolica	35.2824	139.003
Quercus mongolica	35.2658	138.978
Quercus mongolica	35.4408	139.128
Quercus mongolica	35.2908	139.003
Quercus mongolica	35.2908	139.003
Quercus mongolica	35.2908	139.003
Quercus mongolica	35.4658	139.066
Quercus mongolica	35.4741	139.066
Quercus mongolica	35.4741	139.053
Quercus mongolica	35.4658	139.128
Quercus mongolica	35.4574	139.116
Quercus mongolica	35.4741	139.053
Quercus mongolica	35.3991	138.941
Quercus mongolica	35.4324	138.966
Quercus mongolica	35.4824	139.103
Quercus mongolica	35.4824	139.028
Quercus mongolica	35.4657	138.978
Quercus mongolica	35.3991	138.916
Quercus mongolica	35.3991	138.916
Quercus mongolica	35.4991	139.091
Quercus mongolica	35.5074	139.128
Quercus mongolica	35.4824	139.103
Quercus mongolica	35.5907	139.191
Quercus mongolica	35.4991	139.166
Quercus mongolica	35.6491	139.166
Quercus mongolica	35.6491	139.166
Quercus mongolica	34.0329	133.812
Quercus mongolica	41.081944	129.658325
